Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1684672651,2023-05-21T12:37:31Z,CTM1022,"34.431839,132.852844",3475,169,258
1684672659,2023-05-21T12:37:39Z,CTM1022,"34.430511,132.84494",3600,171,258
1684672664,2023-05-21T12:37:44Z,CTM1022,"34.429779,132.840179",3675,172,259
1684672671,2023-05-21T12:37:51Z,CTM1022,"34.428726,132.833344",3775,174,259
1684672677,2023-05-21T12:37:57Z,CTM1022,"34.427753,132.827621",3900,173,258
1684672684,2023-05-21T12:38:04Z,CTM1022,"34.426804,132.822021",4025,173,258
1684672690,2023-05-21T12:38:10Z,CTM1022,"34.425983,132.817154",4175,172,259
1684672696,2023-05-21T12:38:16Z,CTM1022,"34.425194,132.810059",4275,172,262
1684672699,2023-05-21T12:38:19Z,CTM1022,"34.425102,132.807373",4325,172,266
1684672702,2023-05-21T12:38:22Z,CTM1022,"34.425247,132.804413",4350,173,270
1684672705,2023-05-21T12:38:25Z,CTM1022,"34.425518,132.80159",4375,175,278
1684672708,2023-05-21T12:38:28Z,CTM1022,"34.426163,132.798645",4375,177,283
1684672711,2023-05-21T12:38:31Z,CTM1022,"34.427151,132.795929",4400,180,291
1684672714,2023-05-21T12:38:34Z,CTM1022,"34.428452,132.79335",4400,183,299
1684672717,2023-05-21T12:38:37Z,CTM1022,"34.430176,132.790833",4375,186,307
1684672720,2023-05-21T12:38:40Z,CTM1022,"34.432617,132.788269",4375,192,319
1684672723,2023-05-21T12:38:43Z,CTM1022,"34.434586,132.786652",4400,197,328
1684672726,2023-05-21T12:38:46Z,CTM1022,"34.436737,132.785507",4400,200,333
1684672727,2023-05-21T12:38:47Z,CTM1022,"34.437298,132.785278",4400,202,339
1684672731,2023-05-21T12:38:51Z,CTM1022,"34.441956,132.783951",4400,208,348
1684672734,2023-05-21T12:38:54Z,CTM1022,"34.444977,132.783798",4400,214,355
1684672737,2023-05-21T12:38:57Z,CTM1022,"34.446842,132.783905",4425,216,1
1684672739,2023-05-21T12:38:59Z,CTM1022,"34.450699,132.784912",4425,225,12
1684672744,2023-05-21T12:39:04Z,CTM1022,"34.454617,132.786774",4425,230,19
1684672748,2023-05-21T12:39:08Z,CTM1022,"34.459175,132.790039",4450,236,28
1684672752,2023-05-21T12:39:12Z,CTM1022,"34.460449,132.791138",4500,239,34
1684672752,2023-05-21T12:39:12Z,CTM1022,"34.462204,132.792542",4500,239,34
1684672756,2023-05-21T12:39:16Z,CTM1022,"34.464855,132.794952",4550,244,37
1684672759,2023-05-21T12:39:19Z,CTM1022,"34.466583,132.796631",4600,246,38
1684672762,2023-05-21T12:39:22Z,CTM1022,"34.470257,132.800385",4650,249,41
1684672765,2023-05-21T12:39:25Z,CTM1022,"34.473587,132.804138",4700,251,43
1684672768,2023-05-21T12:39:28Z,CTM1022,"34.476215,132.807373",4750,255,45
1684672771,2023-05-21T12:39:31Z,CTM1022,"34.478634,132.810516",4775,258,46
1684672774,2023-05-21T12:39:34Z,CTM1022,"34.480915,132.81366",4825,262,48
1684672777,2023-05-21T12:39:37Z,CTM1022,"34.483978,132.818039",4875,265,49
1684672781,2023-05-21T12:39:41Z,CTM1022,"34.486362,132.821503",4925,270,49
1684672784,2023-05-21T12:39:44Z,CTM1022,"34.488739,132.824875",4950,273,50
1684672787,2023-05-21T12:39:47Z,CTM1022,"34.491253,132.828598",5000,276,50
1684672799,2023-05-21T12:39:59Z,CTM1022,"34.501354,132.843353",5325,282,50
1684672812,2023-05-21T12:40:12Z,CTM1022,"34.511444,132.857895",5800,282,49
1684672824,2023-05-21T12:40:24Z,CTM1022,"34.522293,132.871841",6300,280,45
1684672836,2023-05-21T12:40:36Z,CTM1022,"34.534126,132.885818",6775,279,43
1684672848,2023-05-21T12:40:48Z,CTM1022,"34.544769,132.897751",7150,281,42
1684672860,2023-05-21T12:41:00Z,CTM1022,"34.557121,132.911346",7550,285,42
1684672872,2023-05-21T12:41:12Z,CTM1022,"34.569443,132.924866",7950,288,42
1684672884,2023-05-21T12:41:24Z,CTM1022,"34.58139,132.938095",8350,288,42
1684672895,2023-05-21T12:41:35Z,CTM1022,"34.590828,132.948593",8750,290,42
1684672907,2023-05-21T12:41:47Z,CTM1022,"34.603455,132.962769",9150,291,42
1684672917,2023-05-21T12:41:57Z,CTM1022,"34.613682,132.974228",9425,295,42
1684672930,2023-05-21T12:42:10Z,CTM1022,"34.626717,132.988983",9725,301,43
1684672942,2023-05-21T12:42:22Z,CTM1022,"34.639053,133.002945",10025,307,43
1684672954,2023-05-21T12:42:34Z,CTM1022,"34.649277,133.014557",10350,312,43
1684672966,2023-05-21T12:42:46Z,CTM1022,"34.665207,133.032669",10525,322,43
1684672978,2023-05-21T12:42:58Z,CTM1022,"34.676559,133.045547",10675,331,43
1684672990,2023-05-21T12:43:10Z,CTM1022,"34.691895,133.062927",10825,342,43
1684673002,2023-05-21T12:43:22Z,CTM1022,"34.706314,133.0793",10975,352,43
1684673014,2023-05-21T12:43:34Z,CTM1022,"34.721172,133.096222",11125,362,43
1684673027,2023-05-21T12:43:47Z,CTM1022,"34.736298,133.113434",11300,371,43
1684673039,2023-05-21T12:43:59Z,CTM1022,"34.751587,133.130859",11425,380,43
1684673051,2023-05-21T12:44:11Z,CTM1022,"34.767242,133.148743",11600,389,43
1684673063,2023-05-21T12:44:23Z,CTM1022,"34.783272,133.167053",11875,393,43
1684673075,2023-05-21T12:44:35Z,CTM1022,"34.799744,133.185913",12250,395,43
1684673100,2023-05-21T12:45:00Z,CTM1022,"34.829266,133.226913",12950,402,53
1684673103,2023-05-21T12:45:03Z,CTM1022,"34.832573,133.232513",13025,403,54
1684673106,2023-05-21T12:45:06Z,CTM1022,"34.836182,133.238831",13125,404,54
1684673109,2023-05-21T12:45:09Z,CTM1022,"34.839066,133.243866",13175,404,55
1684673112,2023-05-21T12:45:12Z,CTM1022,"34.842442,133.24968",13250,405,55
1684673144,2023-05-21T12:45:44Z,CTM1022,"34.878067,133.310455",14000,413,54
1684673175,2023-05-21T12:46:15Z,CTM1022,"34.912445,133.369308",14700,421,54
1684673206,2023-05-21T12:46:46Z,CTM1022,"34.947929,133.430038",15375,427,54
1684673237,2023-05-21T12:47:17Z,CTM1022,"34.984005,133.491837",16075,432,54
1684673269,2023-05-21T12:47:49Z,CTM1022,"35.019711,133.553345",16800,436,54
1684673303,2023-05-21T12:48:23Z,CTM1022,"35.06012,133.621948",17375,445,54
1684673333,2023-05-21T12:48:53Z,CTM1022,"35.097267,133.684967",17750,456,54
1684673364,2023-05-21T12:49:24Z,CTM1022,"35.135147,133.749969",18325,462,54
1684673426,2023-05-21T12:50:26Z,CTM1022,"35.212875,133.88298",19600,469,54
1684673489,2023-05-21T12:51:29Z,CTM1022,"35.29303,134.017349",20850,473,54
1684673551,2023-05-21T12:52:31Z,CTM1022,"35.373604,134.155273",21700,486,54
1684673594,2023-05-21T12:53:14Z,CTM1022,"35.425835,134.257309",22400,494,64
1684673597,2023-05-21T12:53:17Z,CTM1022,"35.428574,134.264954",22450,495,66
1684673600,2023-05-21T12:53:20Z,CTM1022,"35.43132,134.272949",22500,496,67
1684673603,2023-05-21T12:53:23Z,CTM1022,"35.433929,134.281082",22550,495,68
1684673606,2023-05-21T12:53:26Z,CTM1022,"35.436813,134.290298",22600,496,69
1684673609,2023-05-21T12:53:29Z,CTM1022,"35.438961,134.297394",22650,497,69
1684673673,2023-05-21T12:54:33Z,CTM1022,"35.493103,134.46582",23500,505,68
1684673734,2023-05-21T12:55:34Z,CTM1022,"35.544914,134.629852",24250,513,68
1684673796,2023-05-21T12:56:36Z,CTM1022,"35.597809,134.799377",25075,517,69
1684673857,2023-05-21T12:57:37Z,CTM1022,"35.649982,134.967911",25900,523,69
1684673920,2023-05-21T12:58:40Z,CTM1022,"35.704357,135.144806",26650,528,69
1684673982,2023-05-21T12:59:42Z,CTM1022,"35.758076,135.320297",27250,535,69
1684674044,2023-05-21T13:00:44Z,CTM1022,"35.811768,135.496841",27775,541,69
1684674108,2023-05-21T13:01:48Z,CTM1022,"35.866497,135.677765",28325,546,69
1684674169,2023-05-21T13:02:49Z,CTM1022,"35.921997,135.862549",28900,550,69
1684674231,2023-05-21T13:03:51Z,CTM1022,"35.975521,136.042236",29625,549,69
1684674293,2023-05-21T13:04:53Z,CTM1022,"36.030315,136.22731",30275,550,69
1684674354,2023-05-21T13:05:54Z,CTM1022,"36.082718,136.405334",31075,546,70
1684674415,2023-05-21T13:06:55Z,CTM1022,"36.134544,136.582901",32125,537,70
1684674475,2023-05-21T13:07:55Z,CTM1022,"36.185009,136.756241",33200,531,70
1684674539,2023-05-21T13:08:59Z,CTM1022,"36.23724,136.936752",34100,529,70
1684674602,2023-05-21T13:10:02Z,CTM1022,"36.28862,137.115845",34975,525,70
1684674664,2023-05-21T13:11:04Z,CTM1022,"36.337234,137.286301",36000,518,70
1684674725,2023-05-21T13:12:05Z,CTM1022,"36.386307,137.459686",36750,515,70
1684674787,2023-05-21T13:13:07Z,CTM1022,"36.435654,137.635117",37000,516,70
1684674860,2023-05-21T13:14:20Z,CTM1022,"36.491833,137.836105",37000,516,70
1684674924,2023-05-21T13:15:24Z,CTM1022,"36.542313,138.017868",37000,519,71
1684674989,2023-05-21T13:16:29Z,CTM1022,"36.592575,138.200104",37000,519,71
1684675051,2023-05-21T13:17:31Z,CTM1022,"36.640755,138.376022",37000,516,71
1684675115,2023-05-21T13:18:35Z,CTM1022,"36.689075,138.553909",37000,517,71
1684675179,2023-05-21T13:19:39Z,CTM1022,"36.738007,138.735062",37000,518,71
1684675241,2023-05-21T13:20:41Z,CTM1022,"36.78447,138.908051",37000,519,71
1684675312,2023-05-21T13:21:52Z,CTM1022,"36.839066,139.112915",37000,521,71
1684675374,2023-05-21T13:22:54Z,CTM1022,"36.885666,139.289139",37000,522,71
1684675438,2023-05-21T13:23:58Z,CTM1022,"36.933941,139.472931",37000,524,71
1684675500,2023-05-21T13:25:00Z,CTM1022,"36.980621,139.652008",37000,524,72
1684675561,2023-05-21T13:26:01Z,CTM1022,"37.025696,139.826218",37000,523,72
1684675622,2023-05-21T13:27:02Z,CTM1022,"37.071396,140.003799",37000,522,72
1684675684,2023-05-21T13:28:04Z,CTM1022,"37.116753,140.181549",37000,524,72
1684675746,2023-05-21T13:29:06Z,CTM1022,"37.161999,140.360016",37000,524,72
1684675808,2023-05-21T13:30:08Z,CTM1022,"37.20697,140.538834",37000,524,72
1684675869,2023-05-21T13:31:09Z,CTM1022,"37.25124,140.715942",37000,524,72
1684675931,2023-05-21T13:32:11Z,CTM1022,"37.295883,140.89566",37000,525,72
1684675993,2023-05-21T13:33:13Z,CTM1022,"37.340015,141.074844",37000,520,72
1684676055,2023-05-21T13:34:15Z,CTM1022,"37.383636,141.253143",37000,519,73
1684676117,2023-05-21T13:35:17Z,CTM1022,"37.427261,141.432907",37000,520,73
1684676179,2023-05-21T13:36:19Z,CTM1022,"37.470547,141.612747",37000,522,73
1684676241,2023-05-21T13:37:21Z,CTM1022,"37.513515,141.792603",37000,522,73
1684676303,2023-05-21T13:38:23Z,CTM1022,"37.555664,141.970184",37000,522,73
1684676364,2023-05-21T13:39:24Z,CTM1022,"37.598568,142.152405",37000,523,73
1684676427,2023-05-21T13:40:27Z,CTM1022,"37.64122,142.3349",37000,525,73
1684676491,2023-05-21T13:41:31Z,CTM1022,"37.68483,142.52301",37000,524,73
1684676551,2023-05-21T13:42:31Z,CTM1022,"37.725037,142.6978",37000,525,73
1684676614,2023-05-21T13:43:34Z,CTM1022,"37.766418,142.879364",37000,527,74
1684676678,2023-05-21T13:44:38Z,CTM1022,"37.810379,143.073105",37000,529,74
1684676740,2023-05-21T13:45:40Z,CTM1022,"37.85046,143.251694",37000,530,74
1684676801,2023-05-21T13:46:41Z,CTM1022,"37.89222,143.439056",37000,531,74
1684676866,2023-05-21T13:47:46Z,CTM1022,"37.935093,143.633224",37000,531,74
1684676930,2023-05-21T13:48:50Z,CTM1022,"37.977131,143.825302",37000,532,74
1684676990,2023-05-21T13:49:50Z,CTM1022,"38.016403,144.00621",37000,532,74
1684677050,2023-05-21T13:50:50Z,CTM1022,"38.055012,144.185638",37000,534,74
1684677112,2023-05-21T13:51:52Z,CTM1022,"38.095325,144.37439",37000,535,74
1684677178,2023-05-21T13:52:58Z,CTM1022,"38.13739,144.573761",37000,535,75
1684677239,2023-05-21T13:53:59Z,CTM1022,"38.175705,144.756088",37000,532,75
1684677301,2023-05-21T13:55:01Z,CTM1022,"38.215477,144.946808",37000,534,75
1684677365,2023-05-21T13:56:05Z,CTM1022,"38.255184,145.139359",37000,535,75
1684677426,2023-05-21T13:57:06Z,CTM1022,"38.296875,145.324234",37000,533,70
1684677488,2023-05-21T13:58:08Z,CTM1022,"38.362488,145.49791",37000,524,59
1684677551,2023-05-21T13:59:11Z,CTM1022,"38.451263,145.651917",37000,511,48
1684677615,2023-05-21T14:00:15Z,CTM1022,"38.557915,145.784607",37000,505,43
1684677677,2023-05-21T14:01:17Z,CTM1022,"38.664707,145.911743",37000,505,43
1684677741,2023-05-21T14:02:21Z,CTM1022,"38.773544,146.041382",37000,505,43
1684677803,2023-05-21T14:03:23Z,CTM1022,"38.879379,146.168137",37000,505,43
1684677866,2023-05-21T14:04:26Z,CTM1022,"38.987686,146.298248",37000,506,43
1684677930,2023-05-21T14:05:30Z,CTM1022,"39.096222,146.429718",37000,507,43
1684677992,2023-05-21T14:06:32Z,CTM1022,"39.202744,146.558929",37000,508,43
1684678129,2023-05-21T14:08:49Z,CTM1022,"39.434189,146.841827",37000,511,43
1684678192,2023-05-21T14:09:52Z,CTM1022,"39.543686,146.976654",37000,512,43
1684678245,2023-05-21T14:10:45Z,CTM1022,"39.634644,147.089081",37000,512,43
1684681158,2023-05-21T14:59:18Z,CTM1022,"44.601746,154.0103",37000,540,47
1684683640,2023-05-21T15:40:40Z,CTM1022,"48.281651,160.687576",37004,487,53
1684685223,2023-05-21T16:07:03Z,CTM1022,"50.180569,165.127258",37008,474,57
1684686375,2023-05-21T16:26:15Z,CTM1022,"51.844826,168.042923",39000,461,47
1684687802,2023-05-21T16:50:02Z,CTM1022,"54.03157,171.194916",39000,460,6
1684688172,2023-05-21T16:56:12Z,CTM1022,"54.708599,171.794312",39000,470,28
1684688406,2023-05-21T17:00:06Z,CTM1022,"55.128471,172.264069",39000,460,36
1684688645,2023-05-21T17:04:05Z,CTM1022,"55.515572,172.843658",39000,450,42
1684688699,2023-05-21T17:04:59Z,CTM1022,"55.604771,173.006302",39000,450,40
1684688838,2023-05-21T17:07:18Z,CTM1022,"55.806919,173.33078",39000,440,40
1684689255,2023-05-21T17:14:15Z,CTM1022,"56.463547,174.516968",39000,447,42
1684690407,2023-05-21T17:33:27Z,CTM1022,"58.138275,177.642578",39000,447,45
1684691907,2023-05-21T17:58:27Z,CTM1022,"60.19495,-177.888733",39000,438,49
1684693125,2023-05-21T18:18:45Z,CTM1022,"61.779709,-173.988037",39000,439,51
1684693159,2023-05-21T18:19:19Z,CTM1022,"61.822311,-173.873062",39000,440,51
1684693246,2023-05-21T18:20:46Z,CTM1022,"61.930351,-173.579102",39000,443,52
1684693308,2023-05-21T18:21:48Z,CTM1022,"62.008278,-173.364563",39000,442,52
1684693370,2023-05-21T18:22:50Z,CTM1022,"62.085617,-173.149628",39000,441,52
1684693433,2023-05-21T18:23:53Z,CTM1022,"62.16188,-172.935989",39000,441,52
1684693495,2023-05-21T18:24:55Z,CTM1022,"62.237595,-172.721664",39000,440,53
1684693558,2023-05-21T18:25:58Z,CTM1022,"62.314034,-172.503311",39000,438,53
1684693620,2023-05-21T18:27:00Z,CTM1022,"62.388519,-172.288132",39000,436,53
1684693680,2023-05-21T18:28:00Z,CTM1022,"62.461044,-172.07695",39000,435,53
1684693742,2023-05-21T18:29:02Z,CTM1022,"62.534554,-171.860825",39000,436,53
1684693774,2023-05-21T18:29:34Z,CTM1022,"62.572956,-171.747055",39000,436,53
1684693859,2023-05-21T18:30:59Z,CTM1022,"62.6716,-171.45285",39000,434,54
1684693949,2023-05-21T18:32:29Z,CTM1022,"62.777321,-171.133301",39000,430,54
1684694012,2023-05-21T18:33:32Z,CTM1022,"62.85041,-170.909866",39000,430,54
1684694073,2023-05-21T18:34:33Z,CTM1022,"62.920658,-170.692886",39000,431,54
1684694137,2023-05-21T18:35:37Z,CTM1022,"62.992813,-170.46756",39000,432,54
1684694199,2023-05-21T18:36:39Z,CTM1022,"63.064224,-170.242874",39000,433,55
1684694260,2023-05-21T18:37:40Z,CTM1022,"63.13353,-170.022171",39000,433,55
1684694322,2023-05-21T18:38:42Z,CTM1022,"63.203613,-169.797058",39000,432,55
1684694384,2023-05-21T18:39:44Z,CTM1022,"63.274082,-169.568375",39000,434,55
1684694447,2023-05-21T18:40:47Z,CTM1022,"63.34428,-169.338318",39000,435,55
1684694506,2023-05-21T18:41:46Z,CTM1022,"63.411968,-169.114746",39000,438,55
1684694568,2023-05-21T18:42:48Z,CTM1022,"63.481659,-168.882675",39000,441,56
1684694629,2023-05-21T18:43:49Z,CTM1022,"63.550694,-168.649811",39000,442,56
1684694691,2023-05-21T18:44:51Z,CTM1022,"63.618805,-168.417984",39000,442,56
1684694754,2023-05-21T18:45:54Z,CTM1022,"63.690079,-168.172577",39000,442,56
1684694802,2023-05-21T18:46:42Z,CTM1022,"63.742493,-167.990356",39000,451,56
1684694890,2023-05-21T18:48:10Z,CTM1022,"63.841507,-167.642914",39000,444,57
1684694952,2023-05-21T18:49:12Z,CTM1022,"63.908112,-167.405869",39000,446,57
1684695017,2023-05-21T18:50:17Z,CTM1022,"63.98085,-167.14389",39000,447,57
1684695078,2023-05-21T18:51:18Z,CTM1022,"64.046989,-166.903198",39000,447,58
1684695141,2023-05-21T18:52:21Z,CTM1022,"64.115791,-166.649963",39000,446,58
1684695203,2023-05-21T18:53:23Z,CTM1022,"64.182404,-166.403259",39000,448,58
1684695267,2023-05-21T18:54:27Z,CTM1022,"64.252518,-166.142502",39000,450,58
1684695326,2023-05-21T18:55:26Z,CTM1022,"64.316574,-165.901001",39000,451,58
1684695387,2023-05-21T18:56:27Z,CTM1022,"64.381851,-165.651962",39000,451,58
1684695451,2023-05-21T18:57:31Z,CTM1022,"64.461273,-165.401154",39000,451,47
1684695513,2023-05-21T18:58:33Z,CTM1022,"64.557854,-165.205872",39000,456,35
1684695575,2023-05-21T18:59:35Z,CTM1022,"64.673393,-165.059509",39000,462,23
1684695638,2023-05-21T19:00:38Z,CTM1022,"64.796196,-164.931458",39000,463,24
1684695699,2023-05-21T19:01:39Z,CTM1022,"64.914253,-164.807281",39000,463,24
1684695763,2023-05-21T19:02:43Z,CTM1022,"65.038361,-164.675446",39000,462,24
1684695826,2023-05-21T19:03:46Z,CTM1022,"65.161125,-164.543732",39000,460,24
1684695889,2023-05-21T19:04:49Z,CTM1022,"65.283051,-164.411606",39000,459,24
1684695951,2023-05-21T19:05:51Z,CTM1022,"65.402161,-164.281189",39000,458,24
1684696021,2023-05-21T19:07:01Z,CTM1022,"65.536522,-164.132645",39000,459,24
1684696083,2023-05-21T19:08:03Z,CTM1022,"65.656715,-163.998169",39000,459,24
1684696147,2023-05-21T19:09:07Z,CTM1022,"65.778717,-163.860291",39000,462,25
1684696209,2023-05-21T19:10:09Z,CTM1022,"65.899254,-163.722565",39000,465,25
1684696272,2023-05-21T19:11:12Z,CTM1022,"66.021561,-163.58139",39000,466,25
1684696335,2023-05-21T19:12:15Z,CTM1022,"66.142044,-163.440979",39000,467,25
1684696395,2023-05-21T19:13:15Z,CTM1022,"66.256439,-163.306152",39000,465,25
1684696457,2023-05-21T19:14:17Z,CTM1022,"66.380188,-163.158707",39000,463,25
1684696519,2023-05-21T19:15:19Z,CTM1022,"66.498665,-163.016266",39000,461,25
1684696581,2023-05-21T19:16:21Z,CTM1022,"66.617935,-162.871246",39000,459,25
1684696640,2023-05-21T19:17:20Z,CTM1022,"66.729492,-162.733917",39000,458,26
1684696704,2023-05-21T19:18:24Z,CTM1022,"66.849991,-162.584305",39000,457,26
1684696767,2023-05-21T19:19:27Z,CTM1022,"66.972198,-162.44838",39000,459,22
1684696827,2023-05-21T19:20:27Z,CTM1022,"67.090576,-162.32225",39000,461,22
1684696889,2023-05-21T19:21:29Z,CTM1022,"67.21096,-162.192657",39000,463,22
1684696952,2023-05-21T19:22:32Z,CTM1022,"67.336739,-162.055832",39000,464,22
1684697018,2023-05-21T19:23:38Z,CTM1022,"67.462852,-161.917419",39000,467,23
